epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5346072316169739,0.0010000000474974513,0.695432722568512,0.5993208885192871,0.6816501021385193
1,0.6165605187416077,0.0010000000474974513,0.6608533263206482,0.6519524455070496,0.6571452617645264
2,0.6331210136413574,0.0010000000474974513,0.643343448638916,0.6383700966835022,0.6383914947509766
3,0.6394904255867004,0.0010000000474974513,0.6406735181808472,0.6808149218559265,0.6226766705513
4,0.656050980091095,0.0010000000474974513,0.6272939443588257,0.6791171431541443,0.6112601161003113
5,0.6488322615623474,0.0010000000474974513,0.6337698698043823,0.6672325730323792,0.6032706499099731
6,0.6433120965957642,0.0010000000474974513,0.6318161487579346,0.6536502838134766,0.6185461282730103
7,0.6581740975379944,0.0010000000474974513,0.6246899366378784,0.6706281900405884,0.5946359634399414
8,0.6700636744499207,0.0010000000474974513,0.6220317482948303,0.6723259687423706,0.5969092845916748
9,0.6704882979393005,0.0010000000474974513,0.6191622018814087,0.6706281900405884,0.5982667803764343
10,0.6628450155258179,0.0010000000474974513,0.6211360096931458,0.6808149218559265,0.5971618294715881
11,0.6658174395561218,0.0010000000474974513,0.6194875240325928,0.6893039345741272,0.5941046476364136
12,0.6615711450576782,0.0010000000474974513,0.6199638843536377,0.685908317565918,0.599895715713501
13,0.6683651804924011,0.0010000000474974513,0.6141336560249329,0.6774193644523621,0.5955276489257812
14,0.6653927564620972,0.0010000000474974513,0.6115968227386475,0.6825127601623535,0.5990839004516602
15,0.6632696390151978,0.0010000000474974513,0.6203022599220276,0.6791171431541443,0.5907896161079407
16,0.6607218980789185,0.0010000000474974513,0.6171727776527405,0.6655347943305969,0.5994893908500671
17,0.6785562634468079,0.0010000000474974513,0.6120408773422241,0.6808149218559265,0.6014351844787598
18,0.6683651804924011,0.0010000000474974513,0.6159389019012451,0.6757215857505798,0.5979006290435791
19,0.6726114749908447,0.0010000000474974513,0.6144481897354126,0.6774193644523621,0.5928334593772888
20,0.6832271814346313,0.0010000000474974513,0.6104697585105896,0.6655347943305969,0.5989688038825989
21,0.6832271814346313,0.0010000000474974513,0.6059038639068604,0.6791171431541443,0.5983943343162537
22,0.6743099689483643,0.0010000000474974513,0.6136462092399597,0.6723259687423706,0.6019112467765808
23,0.6772823929786682,0.0010000000474974513,0.6128033995628357,0.6689304113388062,0.609694242477417
24,0.6785562634468079,0.0010000000474974513,0.603443443775177,0.6740237474441528,0.5971267223358154
25,0.6853502988815308,0.0010000000474974513,0.6044090390205383,0.6825127601623535,0.5977693200111389
26,0.6738853454589844,0.0010000000474974513,0.6129439473152161,0.6706281900405884,0.5962654948234558
27,0.6721868515014648,0.0010000000474974513,0.6111392378807068,0.6502546668052673,0.6111092567443848
28,0.6738853454589844,0.0010000000474974513,0.6076392531394958,0.6723259687423706,0.5928460955619812
29,0.6772823929786682,0.0010000000474974513,0.6064410209655762,0.6672325730323792,0.5927495956420898
30,0.6802547574043274,0.0010000000474974513,0.6090817451477051,0.6706281900405884,0.5920855402946472
31,0.6840764284133911,0.0010000000474974513,0.5995320081710815,0.7011884450912476,0.5882848501205444
32,0.6789808869361877,0.0010000000474974513,0.6075909733772278,0.6689304113388062,0.591440737247467
33,0.6700636744499207,0.0010000000474974513,0.612514317035675,0.6689304113388062,0.592860996723175
34,0.6895965933799744,0.0010000000474974513,0.5996296405792236,0.6723259687423706,0.5952736139297485
35,0.6985138058662415,0.0010000000474974513,0.5908554792404175,0.685908317565918,0.5987738966941833
36,0.6929936408996582,0.0010000000474974513,0.5940601229667664,0.6791171431541443,0.5944798588752747
37,0.6925690174102783,0.0010000000474974513,0.5928133726119995,0.6655347943305969,0.5879079103469849
38,0.6942675113677979,0.0010000000474974513,0.599363386631012,0.6553480625152588,0.6033586263656616
39,0.6976645588874817,0.0010000000474974513,0.5949853658676147,0.6825127601623535,0.5909126996994019
40,0.6832271814346313,0.0010000000474974513,0.5906777381896973,0.6825127601623535,0.5910881161689758
41,0.6861995458602905,0.0010000000474974513,0.5911868214607239,0.6876060962677002,0.5906465649604797
42,0.7023354768753052,0.0010000000474974513,0.583936870098114,0.6740237474441528,0.5908656716346741
43,0.6891719698905945,0.0010000000474974513,0.5913975834846497,0.6926994919776917,0.5890025496482849
44,0.7027601003646851,0.0010000000474974513,0.5795554518699646,0.6808149218559265,0.5858830213546753
45,0.6959660053253174,0.0010000000474974513,0.5831844210624695,0.6587436199188232,0.5928454399108887
46,0.7048832178115845,0.0010000000474974513,0.5728960037231445,0.6791171431541443,0.587486743927002
47,0.7108280062675476,0.0010000000474974513,0.5748155117034912,0.6842105388641357,0.5796629786491394
48,0.7061570882797241,0.0010000000474974513,0.5788934230804443,0.685908317565918,0.5730296969413757
49,0.7053078413009644,0.0010000000474974513,0.5891745090484619,0.7011884450912476,0.5785539746284485
50,0.7074310183525085,0.0010000000474974513,0.5807745456695557,0.6926994919776917,0.5753239393234253
51,0.6989384293556213,0.0010000000474974513,0.5780240893363953,0.6910017132759094,0.5811161398887634
52,0.7087048888206482,0.0010000000474974513,0.5728990435600281,0.6842105388641357,0.5839160680770874
53,0.7116772532463074,0.0010000000474974513,0.5697195529937744,0.7028862237930298,0.574112057685852
54,0.7019108533859253,0.0010000000474974513,0.5774033069610596,0.7079796195030212,0.5814805030822754
55,0.7091295123100281,0.0010000000474974513,0.5763567686080933,0.7079796195030212,0.5664818286895752
56,0.7099787592887878,0.0010000000474974513,0.5744450092315674,0.7011884450912476,0.5743289589881897
57,0.7082802653312683,0.0010000000474974513,0.5715050101280212,0.6943972706794739,0.5767260193824768
58,0.7239915132522583,0.0010000000474974513,0.5661951899528503,0.6893039345741272,0.5780544877052307
59,0.7074310183525085,0.0010000000474974513,0.571525514125824,0.6926994919776917,0.5777510404586792
60,0.6955413818359375,0.0010000000474974513,0.5842083692550659,0.6825127601623535,0.5751931667327881
61,0.7112526297569275,0.0010000000474974513,0.5683153867721558,0.685908317565918,0.5852090120315552
62,0.7031847238540649,0.0010000000474974513,0.5728566646575928,0.6977928876876831,0.5809090733528137
63,0.7082802653312683,0.0010000000474974513,0.5736801028251648,0.7028862237930298,0.5811232328414917
64,0.7218683362007141,0.0010000000474974513,0.565878689289093,0.7028862237930298,0.5754944682121277
65,0.6921443939208984,0.0010000000474974513,0.5803670883178711,0.6926994919776917,0.578624427318573
66,0.7091295123100281,0.0010000000474974513,0.5786503553390503,0.6994906663894653,0.572846531867981
67,0.7188959717750549,0.0010000000474974513,0.5658237934112549,0.6943972706794739,0.5701619386672974
68,0.7142250537872314,0.0010000000474974513,0.5649662017822266,0.6994906663894653,0.5742264986038208
69,0.7040339708328247,0.0010000000474974513,0.5768075585365295,0.7079796195030212,0.5713769197463989
70,0.7150743007659912,0.0010000000474974513,0.5699149370193481,0.7011884450912476,0.573157548904419
71,0.7044585943222046,0.0010000000474974513,0.5711973309516907,0.6910017132759094,0.5745850205421448
72,0.7201698422431946,0.0010000000474974513,0.562132716178894,0.6842105388641357,0.5744379162788391
73,0.7133758068084717,0.0010000000474974513,0.5672212839126587,0.6960950493812561,0.573817789554596
74,0.712101936340332,0.0010000000474974513,0.5686777830123901,0.7011884450912476,0.5784724950790405
75,0.6900212168693542,0.0010000000474974513,0.5803806185722351,0.6842105388641357,0.5814946889877319
76,0.7235668897628784,0.0005000000237487257,0.5565173029899597,0.7130730152130127,0.5716196298599243
77,0.7171974778175354,0.0005000000237487257,0.5584017038345337,0.7045840620994568,0.5765842795372009
78,0.7235668897628784,0.0005000000237487257,0.5588687658309937,0.6842105388641357,0.5735393166542053
79,0.7129511833190918,0.0005000000237487257,0.5533769726753235,0.6842105388641357,0.5815724730491638
80,0.7214437127113342,0.0005000000237487257,0.5536476969718933,0.6926994919776917,0.5810293555259705
81,0.725265383720398,0.0005000000237487257,0.558873176574707,0.7028862237930298,0.5767146348953247
82,0.7205944657325745,0.0005000000237487257,0.5572662353515625,0.7011884450912476,0.572119951248169
83,0.7248407602310181,0.0005000000237487257,0.5591307282447815,0.7164685726165771,0.571349024772644
84,0.7112526297569275,0.0005000000237487257,0.5634230971336365,0.6977928876876831,0.5748714804649353
85,0.7218683362007141,0.0005000000237487257,0.5459194183349609,0.7045840620994568,0.5737941861152649
86,0.7256900072097778,0.0005000000237487257,0.5502120852470398,0.7079796195030212,0.5726394057273865
87,0.7299363017082214,0.0005000000237487257,0.5513361096382141,0.7045840620994568,0.5689715147018433
88,0.715923547744751,0.0005000000237487257,0.5620423555374146,0.7130730152130127,0.5682572722434998
89,0.7269638776779175,0.0005000000237487257,0.5479872226715088,0.7045840620994568,0.5673760771751404
90,0.7269638776779175,0.0005000000237487257,0.5541184544563293,0.706281840801239,0.5673942565917969
91,0.7154989242553711,0.0005000000237487257,0.555867612361908,0.6926994919776917,0.5754430890083313
92,0.7210190892219543,0.0005000000237487257,0.5604838728904724,0.7096773982048035,0.5719656348228455
93,0.7197452187538147,0.0005000000237487257,0.5649403929710388,0.7147707939147949,0.5654343366622925
94,0.718471348285675,0.0005000000237487257,0.5542288422584534,0.7079796195030212,0.5649672746658325
95,0.7290870547294617,0.0005000000237487257,0.5551556348800659,0.6994906663894653,0.5700931549072266
96,0.7087048888206482,0.0005000000237487257,0.5618979930877686,0.7164685726165771,0.5718043446540833
97,0.7273885607719421,0.0005000000237487257,0.5499967932701111,0.7130730152130127,0.5702322125434875
98,0.7210190892219543,0.0005000000237487257,0.5559633374214172,0.7028862237930298,0.569920003414154
99,0.7286624312400818,0.0005000000237487257,0.5523847937583923,0.7113752365112305,0.5639007091522217
100,0.7201698422431946,0.0005000000237487257,0.5551980137825012,0.7011884450912476,0.5708497166633606
101,0.712101936340332,0.0005000000237487257,0.562186062335968,0.7232597470283508,0.5668158531188965
102,0.7176221013069153,0.0005000000237487257,0.554307222366333,0.7096773982048035,0.567653238773346
103,0.7295116782188416,0.0005000000237487257,0.5456629395484924,0.7045840620994568,0.5680938959121704
104,0.7273885607719421,0.0005000000237487257,0.5527485609054565,0.7130730152130127,0.5699666142463684
105,0.7269638776779175,0.0005000000237487257,0.550788938999176,0.7164685726165771,0.5703846216201782
106,0.7295116782188416,0.0005000000237487257,0.5536994338035583,0.7130730152130127,0.5709068775177002
107,0.7227176427841187,0.0005000000237487257,0.5518341064453125,0.7113752365112305,0.5676323175430298
108,0.725265383720398,0.0005000000237487257,0.5516971945762634,0.7079796195030212,0.5664809346199036
109,0.7205944657325745,0.0005000000237487257,0.5570670962333679,0.7028862237930298,0.5656226873397827
110,0.7193205952644348,0.0005000000237487257,0.5499462485313416,0.7028862237930298,0.574240505695343
111,0.7273885607719421,0.0005000000237487257,0.5464751720428467,0.6977928876876831,0.56846022605896
112,0.7269638776779175,0.0005000000237487257,0.5439361333847046,0.7113752365112305,0.5675439238548279
113,0.725265383720398,0.0005000000237487257,0.5467455983161926,0.7028862237930298,0.5677341818809509
114,0.7303609251976013,0.0005000000237487257,0.5469411611557007,0.7198641896247864,0.5679124593734741
115,0.7363057136535645,0.0005000000237487257,0.5481381416320801,0.7096773982048035,0.5682096481323242
116,0.7269638776779175,0.0005000000237487257,0.5494263768196106,0.6960950493812561,0.5654921531677246
117,0.7125265598297119,0.0005000000237487257,0.5558887124061584,0.706281840801239,0.5707134008407593
118,0.7142250537872314,0.0005000000237487257,0.5512629747390747,0.6977928876876831,0.5717719793319702
119,0.7214437127113342,0.0005000000237487257,0.5455096364021301,0.7096773982048035,0.563957154750824
120,0.7205944657325745,0.0002500000118743628,0.5487453937530518,0.706281840801239,0.567028284072876
121,0.7210190892219543,0.0002500000118743628,0.5480298399925232,0.7113752365112305,0.5680211782455444
122,0.7307855486869812,0.0002500000118743628,0.542357861995697,0.7096773982048035,0.5722207427024841
123,0.7320594191551208,0.0002500000118743628,0.5428175926208496,0.7198641896247864,0.565994143486023
124,0.7388535141944885,0.0002500000118743628,0.5362829566001892,0.7147707939147949,0.5657321214675903
125,0.734182596206665,0.0002500000118743628,0.5467639565467834,0.7130730152130127,0.5674151182174683
126,0.7405520081520081,0.0002500000118743628,0.5401128530502319,0.7096773982048035,0.5663976669311523
127,0.731634795665741,0.0002500000118743628,0.5420723557472229,0.7079796195030212,0.5661919116973877
128,0.725265383720398,0.0002500000118743628,0.5450249314308167,0.7147707939147949,0.5668746829032898
129,0.7273885607719421,0.0002500000118743628,0.5405989289283752,0.7045840620994568,0.5687037706375122
130,0.7346072196960449,0.0002500000118743628,0.5385469198226929,0.7028862237930298,0.5722274780273438
131,0.731634795665741,0.0002500000118743628,0.5456963777542114,0.7045840620994568,0.5696361064910889
132,0.7299363017082214,0.0002500000118743628,0.5411280393600464,0.7079796195030212,0.5693483948707581
133,0.718471348285675,0.0002500000118743628,0.551359236240387,0.706281840801239,0.5684362649917603
134,0.7290870547294617,0.0002500000118743628,0.5376037955284119,0.7147707939147949,0.5675033926963806
135,0.7350318431854248,0.0002500000118743628,0.5438753366470337,0.7079796195030212,0.5654419660568237
136,0.7320594191551208,0.0002500000118743628,0.5416541695594788,0.7164685726165771,0.5644004940986633
137,0.731634795665741,0.0002500000118743628,0.549463152885437,0.7249575257301331,0.56536865234375
138,0.7188959717750549,0.0002500000118743628,0.5498232245445251,0.7147707939147949,0.5646538734436035
139,0.7188959717750549,0.0002500000118743628,0.5513192415237427,0.7147707939147949,0.5663675665855408
140,0.734182596206665,0.0001250000059371814,0.5412777662277222,0.7113752365112305,0.5678476691246033
141,0.731634795665741,0.0001250000059371814,0.5375330448150635,0.7181664109230042,0.5673190355300903
142,0.7439490556716919,0.0001250000059371814,0.5365772843360901,0.7198641896247864,0.5670148134231567
143,0.7299363017082214,0.0001250000059371814,0.5454087257385254,0.7147707939147949,0.5652357935905457
144,0.7269638776779175,0.0001250000059371814,0.5457923412322998,0.7147707939147949,0.5643515586853027
145,0.7392781376838684,0.0001250000059371814,0.5301109552383423,0.7130730152130127,0.5651780366897583
146,0.7354564666748047,0.0001250000059371814,0.5396898984909058,0.7113752365112305,0.5646087527275085
147,0.7460721731185913,0.0001250000059371814,0.5366277694702148,0.7130730152130127,0.5662217736244202
148,0.7354564666748047,0.0001250000059371814,0.5302990674972534,0.7232597470283508,0.5649913549423218
149,0.7295116782188416,0.0001250000059371814,0.5382387042045593,0.7130730152130127,0.5642809271812439
150,0.731634795665741,0.0001250000059371814,0.5348311066627502,0.7232597470283508,0.5640282034873962
151,0.7320594191551208,0.0001250000059371814,0.5402572154998779,0.7283531427383423,0.5644781589508057
152,0.7324841022491455,0.0001250000059371814,0.54168701171875,0.7181664109230042,0.565667450428009
153,0.7430998086929321,0.0001250000059371814,0.5341358780860901,0.7164685726165771,0.5671943426132202
154,0.7363057136535645,0.0001250000059371814,0.5334355235099792,0.7147707939147949,0.5666294693946838
155,0.7346072196960449,0.0001250000059371814,0.5356705188751221,0.7130730152130127,0.5652102828025818
156,0.7248407602310181,0.0001250000059371814,0.547662615776062,0.7215619683265686,0.5652472972869873
157,0.7312101721763611,0.0001250000059371814,0.5408387184143066,0.7181664109230042,0.5674678087234497
158,0.7371549606323242,0.0001250000059371814,0.5379531383514404,0.7164685726165771,0.5674518942832947
159,0.734182596206665,0.0001250000059371814,0.5380907654762268,0.7147707939147949,0.5656489133834839
160,0.7354564666748047,6.25000029685907e-05,0.5338800549507141,0.7147707939147949,0.5656160116195679
161,0.7205944657325745,6.25000029685907e-05,0.5417960286140442,0.7130730152130127,0.5660791993141174
162,0.7269638776779175,6.25000029685907e-05,0.540083646774292,0.7164685726165771,0.5649305582046509
163,0.7154989242553711,6.25000029685907e-05,0.5411707162857056,0.7130730152130127,0.5646963119506836
164,0.7447983026504517,6.25000029685907e-05,0.5371881723403931,0.7147707939147949,0.5644408464431763
165,0.7312101721763611,6.25000029685907e-05,0.540244460105896,0.7113752365112305,0.5645573139190674
166,0.7422505021095276,6.25000029685907e-05,0.5326248407363892,0.7164685726165771,0.5650910139083862
167,0.7392781376838684,6.25000029685907e-05,0.530434250831604,0.7164685726165771,0.5655307173728943
168,0.7375796437263489,6.25000029685907e-05,0.5437024831771851,0.7164685726165771,0.5649821758270264
169,0.7333333492279053,6.25000029685907e-05,0.5332322120666504,0.7164685726165771,0.5648723244667053
170,0.7295116782188416,6.25000029685907e-05,0.539717972278595,0.7130730152130127,0.5655807256698608
171,0.7367303371429443,6.25000029685907e-05,0.5337268710136414,0.7130730152130127,0.5660675764083862
172,0.7486199736595154,6.25000029685907e-05,0.533480703830719,0.7113752365112305,0.5662538409233093
173,0.7397027611732483,6.25000029685907e-05,0.5269749760627747,0.7181664109230042,0.566211462020874
174,0.7312101721763611,6.25000029685907e-05,0.5406349897384644,0.7147707939147949,0.5657200217247009
175,0.7426751852035522,6.25000029685907e-05,0.5302414894104004,0.7198641896247864,0.5656206607818604
176,0.7354564666748047,6.25000029685907e-05,0.531710147857666,0.7147707939147949,0.5660430192947388
177,0.7426751852035522,6.25000029685907e-05,0.5375149250030518,0.7181664109230042,0.5660041570663452
178,0.7354564666748047,6.25000029685907e-05,0.532964825630188,0.7130730152130127,0.5658435225486755
179,0.7329087257385254,6.25000029685907e-05,0.5354390740394592,0.7130730152130127,0.5659007430076599
180,0.7481953501701355,3.125000148429535e-05,0.5312211513519287,0.7164685726165771,0.5656376481056213
181,0.743524432182312,3.125000148429535e-05,0.5282338261604309,0.7147707939147949,0.5654592514038086
182,0.7430998086929321,3.125000148429535e-05,0.5432718992233276,0.7130730152130127,0.5659193992614746
183,0.7464967966079712,3.125000148429535e-05,0.532542884349823,0.7147707939147949,0.5660454034805298
184,0.7388535141944885,3.125000148429535e-05,0.5315663814544678,0.7164685726165771,0.5656723380088806
185,0.7320594191551208,3.125000148429535e-05,0.5397170782089233,0.7198641896247864,0.565544843673706
186,0.7358810901641846,3.125000148429535e-05,0.5372081995010376,0.7181664109230042,0.5654872059822083
187,0.7422505021095276,3.125000148429535e-05,0.5290175676345825,0.7198641896247864,0.5653225779533386
188,0.7371549606323242,3.125000148429535e-05,0.5438721179962158,0.7181664109230042,0.5651261210441589
189,0.7358810901641846,3.125000148429535e-05,0.532169759273529,0.7198641896247864,0.5653876066207886
190,0.7397027611732483,3.125000148429535e-05,0.5320281386375427,0.7181664109230042,0.5646871328353882
191,0.7329087257385254,3.125000148429535e-05,0.5355154871940613,0.7181664109230042,0.5649721026420593
192,0.7282378077507019,3.125000148429535e-05,0.5331207513809204,0.7164685726165771,0.5656659007072449
193,0.7524415850639343,3.125000148429535e-05,0.5418746471405029,0.7181664109230042,0.5656233429908752
194,0.747346043586731,3.125000148429535e-05,0.5302721858024597,0.7130730152130127,0.5655863881111145
195,0.7414012551307678,3.125000148429535e-05,0.5308994054794312,0.7147707939147949,0.565751850605011
196,0.7401273846626282,3.125000148429535e-05,0.5361148118972778,0.7147707939147949,0.5657229423522949
197,0.731634795665741,3.125000148429535e-05,0.5337649583816528,0.7147707939147949,0.565921425819397
198,0.7346072196960449,3.125000148429535e-05,0.5360594391822815,0.7181664109230042,0.5663160681724548
199,0.7337579727172852,3.125000148429535e-05,0.5385876893997192,0.7164685726165771,0.5661979913711548
200,0.7477707266807556,1.5625000742147677e-05,0.5319615006446838,0.7147707939147949,0.5661555528640747
201,0.7405520081520081,1.5625000742147677e-05,0.53565913438797,0.7164685726165771,0.5664379596710205
