epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.509341835975647,0.0010000000474974513,0.6966710090637207,0.511035680770874,0.6916249990463257
1,0.5666666626930237,0.0010000000474974513,0.6772200465202332,0.5738539695739746,0.6713103652000427
2,0.5919320583343506,0.0010000000474974513,0.6622980237007141,0.5925297141075134,0.6594695448875427
3,0.5989384055137634,0.0010000000474974513,0.6577904224395752,0.5891340970993042,0.6567403674125671
4,0.6091294884681702,0.0010000000474974513,0.6500946283340454,0.6044142842292786,0.6520639657974243
5,0.6133757829666138,0.0010000000474974513,0.647915244102478,0.607809841632843,0.6503627300262451
6,0.6227176189422607,0.0010000000474974513,0.6477951407432556,0.5959252715110779,0.652514636516571
7,0.6174097657203674,0.0010000000474974513,0.6431068181991577,0.6010186672210693,0.6485080122947693
8,0.6180467009544373,0.0010000000474974513,0.6398295760154724,0.5891340970993042,0.6523971557617188
9,0.6343948841094971,0.0010000000474974513,0.6363457441329956,0.6298811435699463,0.6442542672157288
10,0.6352441906929016,0.0010000000474974513,0.6332098245620728,0.6112054586410522,0.6424381732940674
11,0.6420382261276245,0.0010000000474974513,0.6320524215698242,0.6112054586410522,0.644130527973175
12,0.6363057494163513,0.0010000000474974513,0.6310452818870544,0.6095076203346252,0.6421990394592285
13,0.6390658020973206,0.0010000000474974513,0.6328051686286926,0.6010186672210693,0.6383782029151917
14,0.6331210136413574,0.0010000000474974513,0.6351034641265869,0.6061120629310608,0.6425250768661499
15,0.6469214558601379,0.0010000000474974513,0.6273586750030518,0.6230899691581726,0.6404151320457458
16,0.643736720085144,0.0010000000474974513,0.6292393207550049,0.6264855861663818,0.6400536894798279
17,0.6367303729057312,0.0010000000474974513,0.631546139717102,0.6383700966835022,0.6341896057128906
18,0.6430997848510742,0.0010000000474974513,0.6262382864952087,0.6196944117546082,0.6397230625152588
19,0.6411889791488647,0.0010000000474974513,0.6289297342300415,0.6349745392799377,0.6328378915786743
20,0.6341825723648071,0.0010000000474974513,0.6315798163414001,0.6230899691581726,0.6364881992340088
21,0.6428874731063843,0.0010000000474974513,0.6282933354377747,0.6332767605781555,0.637888491153717
22,0.6443736553192139,0.0010000000474974513,0.6280694603919983,0.6095076203346252,0.6404160261154175
23,0.6481953263282776,0.0010000000474974513,0.6243473291397095,0.6281833648681641,0.6388035416603088
24,0.6479830145835876,0.0010000000474974513,0.6189252138137817,0.6162987947463989,0.6374900341033936
25,0.6524416208267212,0.0010000000474974513,0.6202003359794617,0.6129032373428345,0.637582540512085
26,0.6473460793495178,0.0010000000474974513,0.6212617754936218,0.6230899691581726,0.6332488656044006
27,0.6454352736473083,0.0010000000474974513,0.6252590417861938,0.6146010160446167,0.6452018022537231
28,0.643949031829834,0.0010000000474974513,0.6207655668258667,0.6281833648681641,0.634389340877533
29,0.650318443775177,0.0010000000474974513,0.6183121204376221,0.6129032373428345,0.6394347548484802
30,0.6522293090820312,0.0010000000474974513,0.6226404309272766,0.6213921904563904,0.6374310255050659
31,0.6541401147842407,0.0010000000474974513,0.6231094002723694,0.6247877478599548,0.6431030631065369
32,0.655838668346405,0.0010000000474974513,0.6149126887321472,0.6230899691581726,0.639153242111206
33,0.6577494740486145,0.0010000000474974513,0.6152166724205017,0.6213921904563904,0.6395724415779114
